Transaction_ID,Date,Hour,Is_Weekend,Outlet_Code,Outlet_Name,City,Region,Product_ID,Product_Name,Category,ABC_Classification,Unit_Price_INR,Unit_Cost_INR,Quantity,Gross_Revenue_INR,Discount_Pct,Discount_Override_Code,Net_Revenue_INR,Gross_Profit_INR,Margin_Pct,Payment_Method,Customer_Rating,Customer_Segment,Store_Footfall_Day
TXN-IN-12331,2026-07-24,8,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,Credit Card,1,Champion,1609
TXN-IN-12332,2026-07-31,17,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,3,930,0.0,NONE,930.0,660.0,70.97,UPI (GooglePay/PhonePe),5,Champion,1205
TXN-IN-12333,2026-08-21,13,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,0.0,NONE,260.0,175.0,67.31,Debit Card,5,Loyal Customer,1083
TXN-IN-12334,2026-08-04,13,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Credit Card,5,Loyal Customer,1206
TXN-IN-12335,2026-07-22,11,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,UPI (GooglePay/PhonePe),4,At Risk,1431
TXN-IN-12336,2026-08-12,15,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,UPI (GooglePay/PhonePe),4,Loyal Customer,880
TXN-IN-12337,2026-07-20,12,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,Credit Card,4,Potential Loyalist,1173
TXN-IN-12338,2026-08-05,16,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Debit Card,4,Champion,1153
TXN-IN-12339,2026-08-02,18,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,15.0,CAMPAIGN_CODE_PROMO,578.0,338.0,58.48,Cash,5,Loyal Customer,1954
TXN-IN-12340,2026-08-09,18,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,3,720,0.0,NONE,720.0,525.0,72.92,UPI (GooglePay/PhonePe),5,Loyal Customer,2056
TXN-IN-12341,2026-08-07,12,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Debit Card,5,Champion,1753
TXN-IN-12342,2026-08-24,21,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,Credit Card,5,Loyal Customer,904
TXN-IN-12343,2026-07-21,16,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,UPI (GooglePay/PhonePe),5,Champion,1221
TXN-IN-12344,2026-08-22,20,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,UPI (GooglePay/PhonePe),5,Potential Loyalist,1434
TXN-IN-12345,2026-08-21,19,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,UPI (GooglePay/PhonePe),5,Loyal Customer,1449
TXN-IN-12346,2026-08-30,17,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,UPI (GooglePay/PhonePe),5,Champion,1974
TXN-IN-12347,2026-07-24,14,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,Cash,5,Hibernating,1639
TXN-IN-12348,2026-08-14,19,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Cash,4,Loyal Customer,1243
TXN-IN-12349,2026-08-23,20,1,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,3,720,0.0,NONE,720.0,525.0,72.92,UPI (GooglePay/PhonePe),5,Champion,2286
TXN-IN-12350,2026-07-23,15,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,10.0,CAMPAIGN_CODE_PROMO,234.0,149.0,63.68,Credit Card,5,Loyal Customer,1315
TXN-IN-12351,2026-09-01,14,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,4,1040,0.0,NONE,1040.0,700.0,67.31,Cash,2,Loyal Customer,1032
TXN-IN-12352,2026-08-11,21,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Debit Card,5,Champion,1408
TXN-IN-12353,2026-08-22,20,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,UPI (GooglePay/PhonePe),5,Champion,1814
TXN-IN-12354,2026-08-15,11,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Credit Card,3,Loyal Customer,1602
TXN-IN-12355,2026-08-21,19,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,UPI (GooglePay/PhonePe),5,At Risk,1419
TXN-IN-12356,2026-07-21,20,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,0.0,NONE,360.0,250.0,69.44,UPI (GooglePay/PhonePe),5,Hibernating,944
TXN-IN-12357,2026-08-01,13,1,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,Cash,4,Champion,1483
TXN-IN-12358,2026-09-02,19,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Cash,4,Loyal Customer,1437
TXN-IN-12359,2026-08-02,15,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,15.0,CAMPAIGN_CODE_PROMO,408.0,278.0,68.14,Debit Card,5,At Risk,1390
TXN-IN-12360,2026-08-20,12,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,UPI (GooglePay/PhonePe),5,Potential Loyalist,1334
TXN-IN-12361,2026-07-20,16,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,3,930,0.0,NONE,930.0,615.0,66.13,Debit Card,4,Loyal Customer,1030
TXN-IN-12362,2026-07-20,21,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,2,1900,0.0,NONE,1900.0,660.0,34.74,UPI (GooglePay/PhonePe),3,Loyal Customer,1580
TXN-IN-12363,2026-08-24,15,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,Cash,5,Champion,1081
TXN-IN-12364,2026-08-03,18,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,3,930,0.0,NONE,930.0,615.0,66.13,Credit Card,4,At Risk,1459
TXN-IN-12365,2026-08-01,11,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Debit Card,5,Loyal Customer,1360
TXN-IN-12366,2026-08-12,10,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,Credit Card,1,Potential Loyalist,1604
TXN-IN-12367,2026-07-30,19,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,15.0,CAMPAIGN_CODE_PROMO,204.0,139.0,68.14,Credit Card,4,Loyal Customer,1671
TXN-IN-12368,2026-09-02,15,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,UPI (GooglePay/PhonePe),5,At Risk,847
TXN-IN-12369,2026-08-30,19,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,2,520,0.0,NONE,520.0,350.0,67.31,Debit Card,4,Loyal Customer,2077
TXN-IN-12370,2026-08-02,8,1,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,25.0,OVERRIDE_MGR_01,712.5,92.5,12.98,Cash,1,At Risk,1859
TXN-IN-12371,2026-08-12,17,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,25.0,OVERRIDE_MGR_01,210.0,130.0,61.9,UPI (GooglePay/PhonePe),2,At Risk,1484
TXN-IN-12372,2026-08-08,21,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,3,720,0.0,NONE,720.0,525.0,72.92,Debit Card,4,Champion,1526
TXN-IN-12373,2026-07-27,20,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,4,960,0.0,NONE,960.0,700.0,72.92,Cash,5,Potential Loyalist,1505
TXN-IN-12374,2026-08-16,19,1,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,3,1020,0.0,NONE,1020.0,660.0,64.71,Debit Card,5,At Risk,2016
TXN-IN-12375,2026-08-18,10,0,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,2,620,0.0,NONE,620.0,410.0,66.13,Debit Card,5,Loyal Customer,1461
TXN-IN-12376,2026-08-22,19,1,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,15.0,CAMPAIGN_CODE_PROMO,408.0,278.0,68.14,UPI (GooglePay/PhonePe),5,Potential Loyalist,1979
TXN-IN-12377,2026-08-26,18,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Debit Card,5,At Risk,953
TXN-IN-12378,2026-08-21,17,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,UPI (GooglePay/PhonePe),4,Loyal Customer,938
TXN-IN-12379,2026-08-04,21,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Cash,5,At Risk,1208
TXN-IN-12380,2026-07-25,17,1,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Cash,4,At Risk,1362
TXN-IN-12381,2026-07-26,9,1,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,UPI (GooglePay/PhonePe),3,Loyal Customer,1356
TXN-IN-12382,2026-08-27,18,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,UPI (GooglePay/PhonePe),5,Champion,1211
TXN-IN-12383,2026-08-27,19,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,Debit Card,4,Potential Loyalist,1686
TXN-IN-12384,2026-07-22,17,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Cash,5,Loyal Customer,1756
TXN-IN-12385,2026-08-03,16,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,Debit Card,5,Champion,1613
TXN-IN-12386,2026-08-31,14,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,10.0,CAMPAIGN_CODE_PROMO,252.0,172.0,68.25,Debit Card,4,Champion,1602
TXN-IN-12387,2026-08-30,18,1,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,2,1900,0.0,NONE,1900.0,660.0,34.74,Credit Card,5,Loyal Customer,1967
TXN-IN-12388,2026-08-23,13,1,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,4,1120,0.0,NONE,1120.0,800.0,71.43,Debit Card,2,Potential Loyalist,2326
TXN-IN-12389,2026-07-26,19,1,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,4,720,0.0,NONE,720.0,500.0,69.44,UPI (GooglePay/PhonePe),5,Hibernating,1677
TXN-IN-12390,2026-08-09,18,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,Debit Card,4,Loyal Customer,1441
TXN-IN-12391,2026-08-03,17,0,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,1,340,0.0,NONE,340.0,220.0,64.71,Debit Card,5,Loyal Customer,1094
TXN-IN-12392,2026-08-03,20,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,4,1040,5.0,CAMPAIGN_CODE_PROMO,988.0,648.0,65.59,UPI (GooglePay/PhonePe),4,Loyal Customer,1214
TXN-IN-12393,2026-08-20,14,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,3,540,0.0,NONE,540.0,375.0,69.44,Credit Card,5,At Risk,993
TXN-IN-12394,2026-09-03,17,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,UPI (GooglePay/PhonePe),4,Champion,1222
TXN-IN-12395,2026-08-10,18,0,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,3,930,0.0,NONE,930.0,615.0,66.13,UPI (GooglePay/PhonePe),5,Loyal Customer,936
TXN-IN-12396,2026-08-12,13,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,2,620,25.0,OVERRIDE_MGR_01,465.0,255.0,54.84,Debit Card,5,Loyal Customer,1393
TXN-IN-12397,2026-08-08,19,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,2,520,0.0,NONE,520.0,350.0,67.31,UPI (GooglePay/PhonePe),5,Potential Loyalist,1334
TXN-IN-12398,2026-08-23,16,1,MUM-002,Mumbai – Lower Parel High Street,Mumbai,West,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,3,840,0.0,NONE,840.0,600.0,71.43,Cash,5,Champion,1243
TXN-IN-12399,2026-08-10,10,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,3,930,0.0,NONE,930.0,660.0,70.97,Debit Card,5,Champion,1143
TXN-IN-12400,2026-07-26,18,1,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,2,680,0.0,NONE,680.0,440.0,64.71,UPI (GooglePay/PhonePe),4,Loyal Customer,2290
TXN-IN-12401,2026-08-02,19,1,HYD-001,Hyderabad – Hitec City Cyber Towers,Hyderabad,South,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,15.0,CAMPAIGN_CODE_PROMO,807.5,187.5,23.22,UPI (GooglePay/PhonePe),5,Loyal Customer,1959
TXN-IN-12402,2026-08-04,15,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,2,480,0.0,NONE,480.0,350.0,72.92,Credit Card,2,Potential Loyalist,1717
TXN-IN-12403,2026-08-30,20,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Debit Card,5,Loyal Customer,1501
TXN-IN-12404,2026-08-15,8,1,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,4,1040,0.0,NONE,1040.0,700.0,67.31,Debit Card,3,Loyal Customer,1413
TXN-IN-12405,2026-07-28,22,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,Cash,5,Champion,1253
TXN-IN-12406,2026-08-17,16,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,3,540,0.0,NONE,540.0,375.0,69.44,UPI (GooglePay/PhonePe),5,At Risk,1177
TXN-IN-12407,2026-07-24,13,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,Credit Card,5,Potential Loyalist,1474
TXN-IN-12408,2026-08-04,20,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Debit Card,3,Champion,1516
TXN-IN-12409,2026-07-23,19,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-DES-007,Classic Tiramisu Cup,Desserts,B,260,85,1,260,25.0,OVERRIDE_MGR_01,195.0,110.0,56.41,UPI (GooglePay/PhonePe),2,Loyal Customer,1504
TXN-IN-12410,2026-08-13,12,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,2,620,0.0,NONE,620.0,410.0,66.13,Debit Card,5,At Risk,1443
TXN-IN-12411,2026-08-08,20,1,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-001,Artisanal Cold Brew (350ml),Specialty Beverages,A,240,65,1,240,0.0,NONE,240.0,175.0,72.92,Cash,5,Hibernating,1662
TXN-IN-12412,2026-08-10,22,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,0.0,NONE,560.0,400.0,71.43,Credit Card,4,Hibernating,1485
TXN-IN-12413,2026-08-24,17,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,Cash,5,Loyal Customer,1081
TXN-IN-12414,2026-08-03,13,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-SNK-005,Truffle Cheese Mushroom Panini,Gourmet Food,A,340,120,3,1020,0.0,NONE,1020.0,660.0,64.71,Credit Card,4,Loyal Customer,1390
TXN-IN-12415,2026-07-29,19,0,DEL-001,Delhi – Connaught Place Inner Circle,Delhi,North,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,Cash,5,Loyal Customer,1501
TXN-IN-12416,2026-08-02,8,1,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,3,930,25.0,OVERRIDE_MGR_01,697.5,427.5,61.29,Credit Card,4,Potential Loyalist,1945
TXN-IN-12417,2026-07-26,17,1,CHN-001,Chennai – Anna Nagar 2nd Avenue,Chennai,South,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,0.0,NONE,180.0,125.0,69.44,UPI (GooglePay/PhonePe),5,Potential Loyalist,1299
TXN-IN-12418,2026-08-19,18,0,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,1,280,0.0,NONE,280.0,200.0,71.43,UPI (GooglePay/PhonePe),5,Loyal Customer,1706
TXN-IN-12419,2026-08-15,8,1,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,3,840,0.0,NONE,840.0,600.0,71.43,UPI (GooglePay/PhonePe),5,Champion,1805
TXN-IN-12420,2026-08-31,11,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,1,310,0.0,NONE,310.0,205.0,66.13,UPI (GooglePay/PhonePe),5,Loyal Customer,1020
TXN-IN-12421,2026-07-29,20,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,1,180,10.0,CAMPAIGN_CODE_PROMO,162.0,107.0,66.05,UPI (GooglePay/PhonePe),4,Champion,1123
TXN-IN-12422,2026-07-22,12,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,1,310,0.0,NONE,310.0,220.0,70.97,Credit Card,1,Potential Loyalist,1155
TXN-IN-12423,2026-09-02,11,0,BLR-001,Bengaluru – Indiranagar 100ft,Bengaluru,South,SKU-SNK-006,Smoked Paneer Tikka Sourdough,Gourmet Food,B,310,105,3,930,0.0,NONE,930.0,615.0,66.13,UPI (GooglePay/PhonePe),5,Potential Loyalist,1076
TXN-IN-12424,2026-08-14,13,0,DEL-002,Delhi – Cyber Hub Gurugram,Delhi NCR,North,SKU-PKG-008,Eco-Kraft Branded Cup (Carton),Packaging,C,950,620,1,950,0.0,NONE,950.0,330.0,34.74,Cash,5,Champion,1122
TXN-IN-12425,2026-08-16,17,1,MUM-001,Mumbai – Bandra West Linking Rd,Mumbai,West,SKU-BAKE-004,Butter Flaky Croissant,Artisanal Bakery,B,180,55,2,360,5.0,CAMPAIGN_CODE_PROMO,342.0,232.0,67.84,Credit Card,5,Hibernating,2206
TXN-IN-12426,2026-08-26,9,0,BLR-002,Bengaluru – Koramangala 5th Block,Bengaluru,South,SKU-BEV-003,Nitro Cold Brew Infusion,Specialty Beverages,A,310,90,2,620,0.0,NONE,620.0,440.0,70.97,UPI (GooglePay/PhonePe),5,Potential Loyalist,1357
TXN-IN-12427,2026-07-22,13,0,BLR-017,Bengaluru – JP Nagar (Outlet 17),Bengaluru,South,SKU-BEV-002,Monsoon Cinnamon Latte,Specialty Beverages,A,280,80,2,560,25.0,OVERRIDE_MGR_01,420.0,260.0,61.9,UPI (GooglePay/PhonePe),5,Potential Loyalist,1433
